city,variant,seed,sparsification_pct,max_stretch,n_repairs,scc_connected,_source_file,n_evals
Eindhoven,C_GA_Threshold_plus_Feedback,7,7.978583801375255,1.4696471635242911,1071,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,D_Random_Pruning(matched_to_C),7,7.978583801375255,1.3805222235929897,1372,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,A_Base_Threshold_0.40,8,14.16198624744108,1.485209697156156,2034,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,B1_GA_Threshold(0.38),8,11.857645267964935,1.485209697156156,1673,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,B2_RandomSearch_Threshold(0.39),8,13.264395569786364,1.485209697156156,1890,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,8,7.642643430791035,1.485209697156156,1024,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,D_Random_Pruning(matched_to_C),8,7.642643430791035,1.413880383592206,1320,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,A_Base_Threshold_0.40,9,14.046506745052753,1.465900397878726,2007,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,B1_GA_Threshold(0.37),9,11.537452102251851,1.465900397878726,1615,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,B2_RandomSearch_Threshold(0.41),9,15.301034066453203,1.465900397878726,2231,True,adaptive_ga_feedback_20260705_013511.csv,48.0
Eindhoven,C_GA_Threshold_plus_Feedback,9,7.416933494304762,1.4402616672584496,997,True,adaptive_ga_feedback_20260705_013511.csv,
Eindhoven,D_Random_Pruning(matched_to_C),9,7.416933494304762,1.465900397878726,1268,True,adaptive_ga_feedback_20260705_013511.csv,
Rome,A_Base_Threshold_0.40,0,17.303482362499718,1.4941393032354373,13688,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,B1_GA_Threshold(0.37),0,14.551219842469926,1.4941393032354373,11436,True,adaptive_ga_feedback_20260705_013852.csv,48.0
Rome,B2_RandomSearch_Threshold(0.41),0,17.847389920783588,1.4941393032354373,14136,True,adaptive_ga_feedback_20260705_013852.csv,48.0
Rome,C_GA_Threshold_plus_Feedback,0,9.325419215057888,1.4941393032354373,7265,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,D_Random_Pruning(matched_to_C),0,9.325419215057888,1.405825401251254,7758,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,A_Base_Threshold_0.40,1,17.36216118621499,1.4807009257906192,13731,True,adaptive_ga_feedback_20260705_013852.csv,
Rome,B1_GA_Threshold(0.37),1,14.46320160689702,1.4467090427728069,11348,True,adaptive_ga_feedback_20260705_013852.csv,48.0
