node_u,node_v,length,u_degree,v_degree,dx,dy,edge_centrality,u_pagerank,v_pagerank,is_spanner_edge,predicted
25685686,42654488,77.1356999658268,3,3,-77.33772378275171,-2.5015742676332597,0.1151842244190071,0.000100009202729,0.0001098361521207,1,1
25685686,12861674158,11.545055756150491,3,3,11.55402657412924,0.79453045129776,0.7174141091870039,0.000100009202729,0.0001149466251198,1,1
42654488,42653407,65.1051884909676,3,3,2.113493658020161,-65.10464309900999,0.1361466505950547,0.0001098361521207,0.0001265509221596,1,1
42657957,25703376,106.06500914789704,3,1,106.336304590106,3.636352567002177,0.0280203590685344,0.0001448543199818,6.340673453761211e-05,1,1
26187199,42661269,99.12789675339882,3,3,-30.166977383429185,94.50109732709824,0.08988503995211,0.0001523444887123,0.000114622951365,1,1
26187199,42657700,127.3805795522006,3,1,-120.99975923704916,-40.98834183253348,0.0233680203848914,0.0001523444887123,5.5651447362955145e-05,1,1
42661269,42660625,95.46601838855138,3,3,-90.93044368899427,-29.984734621830285,0.0932971024443994,0.000114622951365,0.0002249329142027,1,1
42662634,42662921,41.63514764224126,3,3,39.655790313263424,13.081100655719638,0.2110934404524765,0.0001404829841421,8.950545722257402e-05,1,1
26370769,55006152,24.13081617163051,3,3,18.03271656134166,-16.103496313095093,0.3581260528322933,0.0001229298503111,0.0001749882913799,1,1
26370769,42636679,104.35611947785011,3,3,-101.5373492394574,3.809750756248832,0.0854245585790784,0.0001229298503111,0.0001586439828615,0,1
26370769,57224159,57.513902857143535,3,3,-10.759772066958249,56.504802971147,0.1538096001214052,0.0001229298503111,7.823106988924573e-05,1,1
55006152,5229124060,37.229450883988754,3,3,9.054957886924967,-36.13609142322093,0.235420593073948,0.0001749882913799,7.093909295710801e-05,1,1
42636679,42636408,44.445228935932825,3,3,-39.27836147719063,-12.184379488229752,0.1980405910747616,0.0001586439828615,9.44010009283791e-05,1,1
42636679,42638380,68.96135097266156,3,3,18.0650384190958,66.6069044470787,0.128642455797014,0.0001586439828615,0.000142544216094,1,1
26504206,42672402,853.4149411109217,1,4,-668.6365819573402,55.21484797634184,0.0046815660723338,0.0001651021177917,0.0002047674415166,1,1
42672402,42672310,5.129907155568758,4,3,-4.050395128782839,-3.1667349226772785,1.957615294237942,0.0002047674415166,6.558576078383678e-05,1,1
42672402,42670787,65.17747004740315,4,3,31.455112801282667,-57.16390533000231,0.1813305947085066,0.0002047674415166,7.7419529907397e-05,0,1
42647972,42646039,78.26680352163378,3,3,15.549811914446764,-76.56553192064166,0.1135405945509546,0.0002009288087776,7.652264945356028e-05,1,1
42643754,42644564,74.33567169528854,3,3,68.70102481928188,28.93317017145455,0.1194653183209469,0.0001496140118416,0.0001182263678662,1,1
42643754,42642950,95.55379980471434,3,3,-87.53635119041428,-38.95222416892648,0.0932122818387574,0.0001496140118416,0.0001227458534487,1,1
26626695,2104338264,6.034478815511555,4,3,-0.5114264416042715,6.01600244641304,1.7058833091570476,0.0002751783345677,0.000188297782318,1,1
42677107,42677321,5.775877742906111,4,3,2.8174963367637247,5.050184971652925,1.770988269757847,0.0001536776657359,0.0001491910810485,1,1
42677107,42675517,73.64995855991312,4,3,-31.84236305055674,-66.4902782291174,0.1607502566845894,0.0001536776657359,9.598286271854531e-05,1,1
26627755,54744317,9.64444283833864,3,4,9.639678300358357,-0.8187974197790027,1.1273488131082805,4.8887610744581686e-05,9.486998402832875e-05,1,1
26627755,42665638,58.87242093081392,3,3,-58.49577766179573,-3.3578199287876487,0.1503196273021935,4.8887610744581686e-05,0.0001138900522505,1,1
26627755,26905875,30.57882481083211,3,3,6.267526362789795,29.42284744326025,0.2850011060865329,4.8887610744581686e-05,0.0001462135043664,1,1
54744317,42665371,11.833032261054829,4,4,-6.4999717336613685,-9.90564792137593,1.2467824964919754,9.486998402832875e-05,5.689821406319395e-05,1,1
26807751,42658998,73.35950801730756,1,3,-27.40658750385046,-68.03932271525264,0.0403445380421523,3.37159868500022e-05,0.0002201459709987,1,1
2104233111,2104312019,6.534723024703455,4,3,-1.4615793970879167,6.37332362215966,1.5926265584888286,0.0002540993340402,0.0002085490321676,1,1
27386665,42709022,17.983084713083024,1,3,17.98994017462246,1.3330230312421918,0.1580354323516461,2.829807832995104e-05,0.0001873177914981,1,1
42709022,42710948,80.77933270731572,3,3,2.206053968635388,80.79076678398997,0.110052255283258,0.0001873177914981,0.0001549157372782,1,1
