node_u,node_v,length,u_degree,v_degree,dx,dy,edge_centrality,u_pagerank,v_pagerank,is_spanner_edge,city
248581961,248581964,277.5252493579952,3,2,254.43972994643264,-112.213413156569,0.021542032594280367,0.0001795879967961357,6.848856652869081e-05,1,Paris
248581860,476509694,104.33097164040556,3,3,-20.392627323861234,-101.82599403616041,0.08544495374755993,8.513807041988537e-05,0.000101199582673095,1,Paris
476509694,476509519,24.040100223828528,3,3,-5.5366057472419925,-23.390849833376706,0.3594234815176765,0.000101199582673095,8.907470176128384e-05,1,Paris
476509694,1673531287,147.00024296883444,3,3,29.61242637236137,-143.86330443341285,0.06081071097900292,0.000101199582673095,7.42335697798042e-05,0,Paris
327151587,248581964,6.308887606996664,2,2,-2.6256412937073037,-5.738080491311848,0.5472789041345872,9.00887117042484e-05,6.848856652869081e-05,1,Paris
248790771,277562319,302.86565357236054,3,3,51.77267831610516,-294.02988852374256,0.029618352367872337,0.00013863009837440966,0.00014743113709848857,1,Paris
248790771,9039914420,39.55536829500775,3,3,-37.09924650285393,6.6952170338481665,0.22191883290350672,0.00013863009837440966,0.00014068118685336322,1,Paris
249076486,249076470,79.06647071503235,2,1,-78.34835744206794,-1.6054459065198898,0.024979245146426857,0.00014175088423208358,4.3077718837281645e-05,1,Paris
6181512396,2596022343,20.733134306018282,3,3,19.166980166977737,-8.025605438277125,0.41411422178105917,3.1606803920167336e-05,0.00011570729823151522,1,Paris
250349363,250349381,60.87553352761757,3,3,61.02559648104943,-1.1732613919302821,0.14545329125902298,0.00012490092607921787,0.00010995828191794809,1,Paris
249624262,332202487,51.29375556367081,2,3,-49.441847560869064,14.053783344104886,0.11473645247556637,7.243219822608015e-05,6.251669574523539e-05,0,Paris
249624262,332201813,51.064074296703936,2,4,-51.118914717808366,2.0716530699282885,0.15365681821997673,7.243219822608015e-05,9.251527934880095e-05,1,Paris
332202487,268227938,18.86425651844509,3,4,-18.451159241376445,4.144017057493329,0.6041001327614411,6.251669574523539e-05,0.00014787945558315428,1,Paris
332202487,332201813,13.920355177009593,3,4,-1.6770671569393016,-11.982130274176598,0.8042703982335825,6.251669574523539e-05,9.251527934880095e-05,1,Paris
249662201,249662172,48.95301889382134,3,3,49.07342920312658,-0.9511460671201348,0.18016929105186083,0.00010047941128260671,0.00010804605883412986,1,Paris
249662175,249662172,89.18134917246022,3,3,-0.3823715692269616,89.03891315497458,0.09979890612180418,6.243024929534527e-05,0.00010804605883412986,1,Paris
249662613,3002750298,23.689420345438712,3,1,-21.893606549478136,9.185058100149035,0.121509535583497,0.0001161739845468147,2.631527627449945e-05,1,Paris
362190115,277562322,107.00601091905773,2,3,-44.31574778421782,-97.41955019719899,0.05555246369108607,7.361939435993575e-05,9.913457670321244e-05,1,Paris
249685113,249685212,72.13303232723688,3,3,-40.42202986916527,-59.785121181979775,0.12306340532591505,0.00010827371437956466,7.574257554335949e-05,1,Paris
249685113,249685272,330.04067544089725,3,4,-22.494967541482765,-224.30821853503585,0.036249321881722765,0.00010827371437956466,0.00018677447569369904,0,Paris
249685212,249685272,165.57255452422194,3,4,17.927062327682506,-164.52309735305607,0.07204067941609814,7.574257554335949e-05,0.00018677447569369904,1,Paris
249685212,1089076092,50.71928093200425,3,3,-50.51787216338562,-5.812299615703523,0.17401634047914105,7.574257554335949e-05,8.535635470820703e-05,1,Paris
249685272,1089076031,57.48773170518684,4,3,-56.25796038785484,1.569047317840159,0.20517123249858926,0.00018677447569369904,0.00012707187449381789,1,Paris
1089076092,1089076031,157.9542925923252,3,3,12.186974103213288,-157.1417504195124,0.05662005003590918,8.535635470820703e-05,0.00012707187449381789,1,Paris
249688483,1659448470,196.9911372248428,3,3,-130.43987167690648,-71.97438443824649,0.04545658015883517,0.00010159733626639983,0.00013716742528773038,1,Paris
249689395,252260939,398.68487483510677,1,2,32.21826206333935,-395.81786282453686,0.005003942170253794,0.00010639633828466021,0.0001366193354485974,1,Paris
249690956,2721076868,18.445921961384602,3,2,2.4872326392214745,-18.273658647201955,0.30854798306373454,0.00012746170783387562,6.300632477543693e-05,1,Paris
249690956,1849765271,104.3073043125863,3,3,-97.53252129280008,-37.63692704960704,0.08546415710428856,0.00012746170783387562,8.415509477113686e-05,0,Paris
249690956,267582865,135.73127021287715,3,2,-21.635983272630256,133.96334815677255,0.043881695757368375,0.00012746170783387562,0.00012443470175345733,1,Paris
267582865,933859767,111.19405512724299,2,2,-16.818784028408118,109.89053985197097,0.03565251292025649,0.00012443470175345733,0.00011707810569154802,1,Paris
249743810,1376173594,116.94277187907917,2,2,-114.53621613653377,25.016208586283028,0.03391475319997566,6.757861710009777e-05,0.0001250021539237404,1,Paris
249907205,2596022345,363.92958452167676,3,4,335.1353304446093,-143.93017731793225,0.032883056098969694,0.00013299942307174983,0.0001294724593555563,0,Paris
1965389955,11968686460,89.34216804814264,3,1,83.94468584441347,31.17272477131337,0.033207084408261305,0.0001533399742682171,5.655525093221161e-05,1,Paris
6181512400,2596022345,25.71178945300219,3,4,-6.783364070928656,-24.798741926439106,0.449239839252001,4.907620789948022e-05,0.0001294724593555563,1,Paris
329118671,250217154,112.89210154161758,2,3,107.84064924973063,-34.240047696977854,0.052681440756517484,6.168687800476417e-05,9.932725654827619e-05,1,Paris
250217154,268456606,22.069524844323276,3,3,6.079807581554633,21.21426645386964,0.3901250702272107,9.932725654827619e-05,6.385089500042851e-05,1,Paris
250349381,2596022343,147.18875793514465,3,3,-3.1597522229421884,147.11549505684525,0.06073335201270047,0.00010995828191794809,0.00011570729823151522,1,Paris
10792379005,250554259,48.34511054503943,5,3,-17.30806521192426,-44.117846379987895,0.3039814853856462,0.00014779630725380858,0.00011860710377427114,1,Paris
10792379005,471617390,16.62688528959423,5,4,15.846707467339002,-5.161905189044774,1.1346304052824752,0.00014779630725380858,3.815470950202004e-05,1,Paris
10792379005,471617382,19.604869994319728,5,4,17.603185833548196,1.8821525732055306,0.9706443188194599,0.00014779630725380858,9.312658490121943e-05,0,Paris
250554259,250961821,191.79651559732415,3,1,-191.40276008454384,18.54614970367402,0.015560447193277167,0.00011860710377427114,6.0161812242622305e-05,1,Paris
494003059,471617390,15.70781535064153,3,4,4.050840865413193,15.17292068246752,0.7182267548545319,6.374585860111769e-05,3.815470950202004e-05,1,Paris
494003059,471617392,15.821566026207908,3,3,15.449308932642452,-3.5909487772732973,0.5350274752052246,6.374585860111769e-05,6.927848514997318e-05,1,Paris
250963055,11836078429,82.25191453422194,3,1,-82.4588283643825,-1.3427088391035795,0.03603520731966837,0.00014222348397847763,3.820704063636007e-05,1,Paris
250963055,1835216983,285.99750990408825,3,3,33.972989271976985,-280.03988471627235,0.031359157098637236,0.00014222348397847763,0.0001499837860130305,1,Paris
12951332383,3790547476,18.05058848858534,4,3,-2.639457122364547,-17.85266000777483,0.6299018010488292,9.452774902782814e-05,5.978141993473347e-05,1,Paris
12951332383,1037154606,98.60344480787923,4,3,-93.01217663270654,33.375791953876615,0.12047776081586616,9.452774902782814e-05,0.00011227669544456272,1,Paris
251516115,251516115,99.37651151352932,5,5,0.0,0.0,0.24906225194556952,0.00010771813463459576,0.00010771813463459576,0,Paris
251516115,251516115,99.37651151352932,5,5,0.0,0.0,0.24906225194556952,0.00010771813463459576,0.00010771813463459576,0,Paris
251517624,1806474777,76.17427852469143,3,3,-9.463456559751648,72.60673320293427,0.11661916602330796,0.00011278953859552348,8.477553858309914e-05,1,Paris
273444341,273444340,80.63230052469352,2,3,-21.77731002960354,77.63287357054651,0.07350031741644986,6.844916760881129e-05,9.789599870167664e-05,1,Paris
273443457,273444340,36.65674268883488,3,3,35.7057942711981,8.67947440315038,0.23900102232337994,8.630142626772115e-05,9.789599870167664e-05,1,Paris
252214033,1289287540,137.44002265425712,3,1,-68.8202655442874,119.02384287305176,0.021670034015324167,9.545191669106301e-05,6.65449759714039e-05,1,Paris
252682723,9896301408,63.608100915232384,3,1,-58.239148131455295,-25.914969415403903,0.04643380562966992,0.00011189586064820048,3.747969112851843e-05,1,Paris
252682761,10048157407,8.132971689300094,3,1,-2.997357005428057,7.561744287610054,0.328480159805456,9.740607771559795e-05,1.9457223251799233e-05,1,Paris
2722937399,2722937401,20.16195753669577,3,3,16.986307213199325,8.873821727000177,0.4252914686362829,5.942362852296217e-05,7.180377825110465e-05,1,Paris
253059409,1904540746,11.999344715555505,3,1,1.0282714887871407,-11.570684081874788,0.23078086362384767,0.00011678280644532817,2.1844613819929187e-05,1,Paris
253318696,506307861,293.09143842618005,3,3,-150.54582771402784,202.51681369449943,0.03060272698914046,0.00012630892433465268,9.86247726331637e-05,0,Paris
253318696,6272792929,155.65791312384502,3,3,-133.26636528543895,-8.992783091031015,0.05745001845444667,0.00012630892433465268,0.0001247599660605338,1,Paris
253318696,505829788,15.701720630176476,3,3,12.398016272578388,-9.674954677000642,0.5388666353177352,0.00012630892433465268,0.00011374719620606532,1,Paris
6272792929,13071575273,188.8083628536604,3,3,149.9435970998602,-115.23266784381121,0.04741624586340737,0.0001247599660605338,0.0001309102288732998,1,Paris
13071575273,1759468552,236.31342287532735,3,3,-191.25072473916225,-138.65358296129853,0.03792452989365103,0.0001309102288732998,9.55079227947293e-05,1,Paris
255028808,1366397672,751.9493589587858,3,3,574.2104353217874,482.22219238243997,0.011952995102413832,0.0001861473533404789,0.00018780496261058845,0,Paris
320203226,320203235,130.51506875847284,5,3,122.09401108743623,-22.83034212421626,0.11405537130918032,0.00020936748071791964,0.00018906449273765866,1,Paris
320203226,3977600431,84.49998240819394,5,1,-51.385088076931424,-67.15342045016587,0.05847954419603275,0.00020936748071791964,5.546208609347206e-05,1,Paris
320203226,271421300,33.04902482347949,5,2,-21.616104733897373,25.043430390767753,0.29369416750826327,0.00020936748071791964,4.425448479974377e-05,1,Paris
320203226,271421456,23.55976953778228,5,3,3.764205336512532,23.215172057040036,0.6107549167725002,0.00020936748071791964,0.00010810647174108913,1,Paris
259008622,1922655951,21.511090764334387,4,1,7.456072109460365,20.179232021793723,0.17769019022114332,0.00015081879488923933,2.496750374522209e-05,1,Paris
259008622,408749290,74.57750837557887,4,3,-30.0694553234498,44.38539982493967,0.1587773963169911,0.00015081879488923933,9.060870953575789e-05,1,Paris
256409987,5660252321,39.17044935524308,3,1,-18.596919511794113,34.49243277311325,0.07468176353890942,0.00012244613713994695,3.1612582580767355e-05,1,Paris
256587046,256588304,21.773660156203054,4,3,10.487797345675062,-18.795654607005417,0.5269245223513823,0.00012775259394091286,8.211540920220642e-05,1,Paris
256588304,8274315677,30.355404828427286,3,1,15.894348459143657,-25.810192526318133,0.09567728487052268,8.211540920220642e-05,2.9148512276270204e-05,1,Paris
338489577,332476877,10.991881833524326,3,3,7.871130093524698,-7.692106689326465,0.7505077288903677,8.739227987990432e-05,6.869522829505912e-05,1,Paris
338489577,13452859253,119.71737357116682,3,3,-104.16506146651227,-59.30326794181019,0.0745543059275905,8.739227987990432e-05,0.00010791570673238519,0,Paris
256589864,332476877,32.86696209125158,3,3,26.95614425855456,18.784347071312368,0.2657457133518585,0.00012846677560557476,6.869522829505912e-05,1,Paris
256618376,1242286080,20.13305105140308,3,1,20.003291033091955,-2.706266049295664,0.1419577321184213,0.00012620777628559788,3.1480042463370694e-05,1,Paris
256618376,256619150,14.685410593648774,3,1,-14.606195308093447,1.8484737137332559,0.19126053360788267,0.00012620777628559788,2.7272113387741327e-05,1,Paris
257936424,1376158934,209.86381477545035,3,3,127.07185335893882,-167.21850905846804,0.042681576303568884,0.00011700446547544601,0.00014631540614071595,1,Paris
257149228,257149229,6.755233582783256,3,3,-4.157559379993472,-5.253814423456788,1.1605066312870504,3.535160318617084e-05,6.286461977877522e-05,1,Paris
257149229,257149231,14.929074635933592,3,3,5.58734610513784,-12.602037999778986,0.5650045721863438,6.286461977877522e-05,6.585450900603151e-05,1,Paris
257149237,5700604924,245.84713079571443,3,3,246.33948623592732,-8.819981474429369,0.03645981207473792,0.00010782277234448731,0.00010265133001479706,1,Paris
5700604924,263332704,6.389125852958366,3,3,1.5668770092888735,6.077919562347233,1.2180060509318151,0.00010265133001479706,9.078514000984326e-05,1,Paris
257686885,1773447912,40.24018578973845,4,2,-16.38645751553122,-36.75917061418295,0.19398554702899987,0.00013730907038790648,3.1760981201528916e-05,1,Paris
259648564,259647896,161.17517098332627,3,3,14.360159570293035,122.16542975790799,0.05549554808809369,0.00010991677979702288,0.00013606795718689563,0,Paris
259648564,1836979387,118.92744671669737,3,3,99.354507126729,65.73797446396202,0.07504537323520738,0.00010991677979702288,9.000575300411475e-05,1,Paris
1376158934,1376158935,59.4931526702358,3,1,-59.2770797816338,-3.503723254427314,0.04959238967679193,0.00014631540614071595,3.0179575962344004e-05,1,Paris
258041472,258041473,79.94941207225015,4,3,67.80776616372168,40.582891003228724,0.1482407307577427,0.00018137523981999674,8.302057412897022e-05,1,Paris
258047075,258047128,50.31998629456168,3,3,-16.335710974643007,-47.594011220149696,0.17537027286684445,0.00010139637262797911,0.00012290674267650568,1,Paris
258047128,258047121,32.28044044730915,3,1,-10.640965995902661,-30.463985758833587,0.09014303776266765,0.00012290674267650568,4.451906008025409e-05,1,Paris
258047128,258047127,30.04188905935236,3,1,-29.323994395381305,-6.857398492284119,0.0966436029155305,0.00012290674267650568,4.253640047739011e-05,1,Paris
258075599,258075963,263.11653619837557,4,3,-211.47038209805032,-157.25535335484892,0.04543448953528191,0.00014403522051456577,0.00013362492175567116,1,Paris
258050697,258050714,87.79664120217032,3,3,70.86383125098655,52.05276145786047,0.10135518504026508,0.0001130038865358652,9.930478031718054e-05,1,Paris
258050714,258050727,115.8679108619405,3,3,92.95881954696961,69.47299303673208,0.07701001869223079,9.930478031718054e-05,0.0001328732696971759,1,Paris
258075963,258075961,136.6714343870065,3,3,-110.16016613598913,-81.26201611291617,0.06537303864140914,0.00013362492175567116,0.00017428633048026818,1,Paris
271447325,271447320,26.41449943869344,3,2,-26.482425184047315,-0.19661015458405018,0.2188622853909003,8.937823050902713e-05,3.251892267307178e-05,1,Paris
271447325,3220375623,37.307991532931524,3,3,-33.982281363685615,-13.463848674669862,0.23493792391238094,8.937823050902713e-05,3.7629987143269174e-05,0,Paris
416529147,1277048061,70.85002949155968,5,3,55.96163676754804,43.367300080135465,0.20876818153236903,0.00020359018714632935,9.471278057282656e-05,1,Paris
416529147,1277048051,72.92597182690486,5,3,67.51128426549258,27.778677696362138,0.20290568563808656,0.00020359018714632935,7.462860198271536e-05,0,Paris
258169435,2879838346,16.736014480547897,4,3,15.981397827912588,5.10046939458698,0.6765894340671117,0.00016175112770199616,0.00011439569505319617,1,Paris
258169435,2879838277,277.7304081434138,4,3,60.26520124869421,-270.10890981927514,0.04305235327544779,0.00016175112770199616,9.648376052123108e-05,1,Paris
258169435,287617536,68.15791097745756,4,3,-20.700600756157655,64.93934540078044,0.1735159409877414,0.00016175112770199616,0.00011186567814298529,1,Paris
2879838346,2879838280,281.1413574827379,3,3,61.140101298107766,-273.68404788617045,0.0318989037278969,0.00011439569505319617,8.638453639499258e-05,0,Paris
2879838277,2879838280,16.88096541815315,3,3,16.856297877326142,1.5253313276916742,0.5033285278245101,9.648376052123108e-05,8.638453639499258e-05,1,Paris
6954444988,268209358,26.462921327190458,3,4,-22.121265312249307,-14.595957311801612,0.43695278652380853,8.802482593371142e-05,5.1037910775464296e-05,1,Paris
6954444988,268208927,18.382973132440355,3,4,12.320319315011147,-12.161040918901563,0.6191000688081321,8.802482593371142e-05,0.00015625406627978227,1,Paris
333674878,333674939,22.399783715089754,4,4,-15.071045380143914,-16.602149756625295,0.6837670037814121,9.151869973786903e-05,7.6642485339432e-05,1,Paris
2813796672,2813796669,17.184469704484258,3,4,16.902735099603888,-3.332874823361635,0.6599037637617127,0.00012152824480994562,7.579196852149845e-05,1,Paris
258407091,268685316,153.84854381000326,4,3,-89.56077477929648,-44.3119113733992,0.07749507812436268,0.00020102099004819487,0.00013276295926921444,1,Paris
268685316,1760382619,76.75307241404985,3,2,-67.08538230898557,-37.44973770156503,0.07716736861598038,0.00013276295926921444,7.476317637365197e-05,1,Paris
258571925,6398007414,96.8013802892551,4,3,84.40898499515606,-42.6952171176672,0.12269765482357281,0.00013554596560334583,9.054007828404977e-05,1,Paris
6398007414,258573129,41.12254344229851,3,3,24.526948345883284,-33.03022487368435,0.21366231154414106,9.054007828404977e-05,8.081815015718741e-05,1,Paris
258590905,258590908,103.10954807709915,3,1,40.03280255722348,-95.0417619459331,0.028815800811836455,0.00012538977622229483,4.1156598156628006e-05,1,Paris
258883125,272677541,282.94875674628395,3,3,-203.9684621860506,-196.60093440115452,0.03169585985559271,0.00012247374385278937,0.00011497629809901024,1,Paris
258883125,6406082686,17.170827032269134,3,4,13.124468122201506,11.01298336777836,0.6603992200624379,0.00012247374385278937,7.791857353080188e-05,1,Paris
6406082686,6406077083,5.99273217181147,4,3,3.736169064650312,4.691963721066713,1.7160674404738991,7.791857353080188e-05,4.179634770392717e-05,1,Paris
258883257,258883365,113.24212786822166,3,1,38.63578924105968,106.45050748810172,0.026260015074828624,0.0001608597076879906,6.226817343837939e-05,1,Paris
408749290,434146596,27.612034158713193,3,1,10.296911337878555,25.624038006179035,0.10485098624441608,9.060870953575789e-05,2.997598232256806e-05,1,Paris
259647309,3745434690,230.4379611742445,4,3,207.71812008472625,100.79353876132518,0.051849748153309505,0.000142549517216482,0.0001223933523332247,1,Paris
259647309,259648047,36.61124053818289,4,3,1.7238897561910562,-36.288666914217174,0.31905355495566845,0.000142549517216482,0.00011498060639453155,1,Paris
3745434690,1756468207,24.860820801603378,3,3,24.448323128395714,4.844393418170512,0.3480167961042442,0.0001223933523332247,6.548968986772025e-05,1,Paris
259647896,1836979387,101.84077682768839,3,3,84.99434755643597,-56.42745529394597,0.08751392470595264,0.00013606795718689563,9.000575300411475e-05,1,Paris
259647896,259648047,188.65735633127093,3,3,170.58096964040305,81.47525180317461,0.047453999012196865,0.00013606795718689563,0.00011498060639453155,1,Paris
1836979387,6669702631,51.991259632623354,3,3,47.72328360204119,-13.415786223486066,0.16983932939875374,9.000575300411475e-05,0.00010262801131558173,1,Paris
259648047,7624013442,152.30747556902594,3,3,-23.75307225988945,-144.21011831704527,0.0587055521369393,0.00011498060639453155,0.00011224991002591831,1,Paris
260418666,260418870,33.8931172125809,3,3,-4.632791955489665,31.546783014200628,0.2579305238098648,9.445395962581142e-05,0.00011679769772935281,1,Paris
260418666,13114669884,111.70193924512778,3,3,-88.96953356679296,-63.37984954658896,0.07985665606360966,9.445395962581142e-05,7.585650596299181e-05,1,Paris
260418870,273692759,121.60795070764405,3,3,-99.49712615739554,63.09250694140792,0.07340470131060506,0.00011679769772935281,0.00011228416117770525,1,Paris
260418870,260419617,225.5749191137926,3,3,58.59188955032732,149.38446393981576,0.03972196055592515,0.00011679769772935281,0.00013553135790020414,1,Paris
273692759,273692324,180.748260486999,3,3,39.91094210988376,176.26329640578479,0.04951904340588612,0.00011228416117770525,0.00012731099129636956,1,Paris
273692759,9974396613,58.79602195939045,3,3,-12.978817690745927,-57.33796697575599,0.1505116846420354,0.00011228416117770525,8.599845132063652e-05,1,Paris
260419617,273692324,148.296196108922,3,3,-118.1780735978391,89.97133940737695,0.06028284868982108,0.00013553135790020414,0.00012731099129636956,1,Paris
260419617,3830556672,81.2149859077525,3,3,40.20377412781818,70.6050804965198,0.10946909375011327,0.00013553135790020414,9.305701347885498e-05,1,Paris
273692324,273692604,97.11560249186817,3,3,21.445965916034766,94.7054292280227,0.0917285301361312,0.00012731099129636956,9.495151248138312e-05,1,Paris
3830556672,273692604,177.98949500734645,3,3,-136.93588180962251,114.07168813887984,0.050282280530656864,9.305701347885498e-05,9.495151248138312e-05,1,Paris
273694952,3835398812,7.145162849940546,3,3,-1.5791721981950104,-6.967542535625398,1.104950283476001,8.781793500722325e-05,4.8992286112468185e-05,1,Paris
260425771,368737337,114.35262078426204,3,3,-59.32328913663514,-97.80592183768749,0.07802163434875249,0.0001078596028943828,0.00010063683781446811,1,Paris
260425771,13114669890,17.302664200236066,3,4,15.34398400457576,-8.062102179042995,0.6556422534291606,0.0001078596028943828,0.00011129981747384063,1,Paris
368737337,260425790,67.20868288307484,3,3,-35.091754739522,-57.32030430994928,0.13194801042307241,0.00010063683781446811,9.875777510393326e-05,1,Paris
368737337,368739240,21.19585086178869,3,3,20.69463089655619,-4.818940996192396,0.4054811890763768,0.00010063683781446811,7.74800302052052e-05,1,Paris
260425790,13114669886,74.0519206838484,3,3,69.57058375037741,-25.862615895457566,0.11991698437554912,9.875777510393326e-05,8.981527849079377e-05,1,Paris
260426074,260426345,87.67482717715988,3,3,40.736569610016886,77.66499528009444,0.10149441827520296,9.440609874678116e-05,0.00010084290313488176,1,Paris
260426074,260426348,48.82102522761103,3,3,37.166150742792524,-31.76198900397867,0.18064662376743224,9.440609874678116e-05,8.739678176255245e-05,1,Paris
260426074,368557298,22.54892918494003,3,3,-17.049524478439707,14.805618001148105,0.38218298289994707,9.440609874678116e-05,7.331666933464668e-05,1,Paris
260426345,7022419118,46.36145893104763,3,3,21.85985466861166,40.90367403626442,0.19002792994833365,0.00010084290313488176,0.00012260140941589278,1,Paris
260426345,260426475,44.938111146627676,3,4,40.17110626352951,-20.349188098683953,0.2612210145449335,0.00010084290313488176,0.00013407982072426972,1,Paris
260426348,317912801,9.529729466596724,3,3,7.230646785756107,-6.223812870681286,0.8547228139669251,8.739678176255245e-05,5.155889682198972e-05,1,Paris
260426348,260426475,99.2145051839938,3,4,43.74152513075387,89.07779618538916,0.11974314474704041,8.739678176255245e-05,0.00013407982072426972,1,Paris
260426336,260426346,110.36306635526171,3,3,48.187238858721685,99.31038931757212,0.0808167401864538,8.40528680313904e-05,0.00010502925957071703,1,Paris
260426336,317912801,34.8182487096978,3,3,-26.08705488080159,23.12432024627924,0.2512685662815013,8.40528680313904e-05,5.155889682198972e-05,1,Paris
260426346,260426337,73.32841558464987,3,3,31.94390861678403,66.02719318121672,0.12108424388180633,0.00010502925957071703,0.00010902820632775401,1,Paris
260426346,260426475,42.24173685461578,3,4,-37.76341539452551,19.11553998477757,0.27750966711502656,0.00010502925957071703,0.00013407982072426972,1,Paris
260426337,260426476,42.66516896952299,3,3,-38.351639704895206,18.87602981273085,0.20611393960897614,0.00010902820632775401,8.132053357394082e-05,1,Paris
260426476,260426475,72.86750059947434,3,4,-31.355684306414332,-65.78768300917,0.16245303959946622,8.132053357394082e-05,0.00013407982072426972,1,Paris
260426476,260426340,42.425717513337744,3,3,-37.66956761281472,19.703959899954498,0.207250461601141,8.132053357394082e-05,8.997502841352496e-05,1,Paris
260426340,7022419118,27.039184843183776,3,3,-11.997368288517464,-24.23878077417612,0.3209793740557999,8.997502841352496e-05,0.00012260140941589278,1,Paris
7022419118,260426844,151.59839783404902,3,3,-102.89534611318959,-83.07624684087932,0.05897833874892653,0.00012260140941589278,0.00011284109145524466,0,Paris
317912801,2399756572,67.1457781233751,3,3,-44.887242101249285,-48.38972370047122,0.13206981045408087,5.155889682198972e-05,0.0001943041236033953,1,Paris
260426844,368557298,31.077148213696265,3,3,23.249397356121335,-20.68680447433144,0.2805735703199822,0.00011284109145524466,7.331666933464668e-05,1,Paris
260426844,368557018,17.425172085178563,3,3,-12.994703854143154,11.645351550541818,0.48846219500113713,0.00011284109145524466,6.332692122644763e-05,1,Paris
368557298,368557018,57.31278285927618,3,3,-36.24410121026449,32.33215602487326,0.15434008734790322,7.331666933464668e-05,6.332692122644763e-05,0,Paris
260427137,260427380,179.4069247093081,3,3,-161.1512321754708,-62.48637576587498,0.04988722031874226,0.00010182980342420515,0.00014138331278229648,0,Paris
260427137,1775784579,12.45866348808527,3,3,-11.606257359089796,4.6065717581659555,0.668714245509411,0.00010182980342420515,8.571946854484967e-05,1,Paris
260427380,260427421,44.92693683942218,3,3,-43.40068471856648,-12.027018029242754,0.19596342842256995,0.00014138331278229648,9.218666458332006e-05,1,Paris
260427380,4862309337,103.79503293983862,3,3,38.94288613763638,92.62205516733229,0.08588193302221467,0.00014138331278229648,9.035863344974168e-05,1,Paris
260427149,1775784579,83.59451144962192,3,3,9.270918024762068,-82.67223202716559,0.10638988092460015,9.777964568121169e-05,8.571946854484967e-05,1,Paris
260427149,3036590976,66.69641218435962,3,4,58.77852869586786,31.779049123637378,0.17726197907386954,9.777964568121169e-05,0.00016800642031042788,1,Paris
260427149,2580430979,90.53340882877457,3,3,-78.85629911010619,-44.82734389603138,0.09832475502836018,9.777964568121169e-05,9.382320520750427e-05,1,Paris
1775784579,2580430979,96.9391830994914,3,3,-88.12721713486826,37.84488813113421,0.09189376218155057,8.571946854484967e-05,9.382320520750427e-05,1,Paris
3036590976,6594770830,19.972186912012543,4,3,-9.650630784337409,17.49592778738588,0.5721863938341397,0.00016800642031042788,0.00019166075712663953,1,Paris
3036590976,5963745612,393.32670099391686,4,4,354.7277501996723,153.2375274663791,0.04057549224962787,0.00016800642031042788,0.00019008261256132924,0,Paris
3036590976,268238825,89.76829130382008,4,3,9.984826567582786,-88.98192596901208,0.13220475815539526,0.00016800642031042788,0.00012604659886545963,1,Paris
260427421,4692446096,68.36599078861283,3,3,-63.546280479291454,-22.795372791588306,0.12974657894567904,9.218666458332006e-05,7.199474894130343e-05,1,Paris
260427421,5222265998,77.9736945232963,3,3,18.31222183420323,68.51661012135446,0.11396199778073073,9.218666458332006e-05,0.00012424913355977757,1,Paris
4692446096,5475363669,42.20129419054216,3,3,31.02706992783351,-28.684000046923757,0.20832709224647084,7.199474894130343e-05,7.314755533261806e-05,1,Paris
4692446096,7879515164,24.52784052013677,3,3,-17.98418666794896,16.726746844127774,0.35255626079693875,7.199474894130343e-05,3.941110276443648e-05,1,Paris
260434482,260434535,14.158549843097646,3,3,11.106390580360312,8.815613971091807,0.5937243399373124,0.0001331238956363899,9.422582938818449e-05,1,Paris
260434482,260434493,63.89374987876377,3,1,-44.29920191899873,29.84949294757098,0.04622941355068369,0.0001331238956363899,5.518314626066144e-05,1,Paris
260434482,3834909102,103.84811005901271,3,3,66.85038923780667,-79.60149694699794,0.08583845712559282,0.0001331238956363899,0.00011173383940869713,1,Paris
260434535,260434575,60.218789372057266,3,1,-39.9526651383494,45.14060883875936,0.04900456266404578,9.422582938818449e-05,7.044784178259926e-05,1,Paris
260434535,260434483,15.747879777513434,3,3,12.39781379426131,9.748930417001247,0.5373814548205597,9.422582938818449e-05,0.0001404727107856013,1,Paris
260434483,260434525,61.354470778787025,3,1,-26.892141544434708,47.10143057629466,0.04811202729380873,0.0001404727107856013,5.607633383221554e-05,1,Paris
295147841,989149193,37.56618640502259,3,1,-30.27019539527828,20.70290692616254,0.07778834983822255,0.00011928651892373455,3.5521125469845005e-05,1,Paris
260617736,260617784,85.83559392817125,3,3,70.60473272000672,-49.07392374612391,0.10364413477087091,0.00010071936679833309,8.025489693547084e-05,1,Paris
260617736,260617791,137.65177328722302,3,4,45.55778510525124,-88.03141631465405,0.08654775712923261,0.00010071936679833309,0.00013597889532619922,0,Paris
260617784,260617791,46.2883877440403,3,4,-25.04694761475548,-38.95749256853014,0.2537620877445192,8.025489693547084e-05,0.00013597889532619922,1,Paris
260617738,260617791,65.22327029280946,3,4,-56.94460112013621,32.065938126295805,0.1812051858348494,7.237281227082565e-05,0.00013597889532619922,1,Paris
260617738,5056927490,74.93614265865355,3,3,-41.86300425889203,-62.174847615882754,0.1185206370101863,7.237281227082565e-05,9.197183562963034e-05,1,Paris
260617791,5056927490,141.55680117834248,4,3,15.08159686124418,-94.24078574217856,0.08417697297365469,0.00013597889532619922,9.197183562963034e-05,0,Paris
260617860,260657628,129.89633284365556,3,3,88.37047430203529,95.20632243622094,0.06875670085234342,0.00011180665123390599,0.00011343845902095497,1,Paris
